hypothesis_id,title,subtitle,card_path,providers,total_impact
H0705,H0705 — XGBoost semi-supervised novel finding #15,"Top 20 flagged providers · 1 total · $117,564 estimated exposure",output/cards/hypotheses/H0705.png,1,117563.58000000002
H0706,H0706 — XGBoost semi-supervised novel finding #16,"Top 20 flagged providers · 1 total · $175,513 estimated exposure",output/cards/hypotheses/H0706.png,1,175513.46000000002
H0707,H0707 — XGBoost semi-supervised novel finding #17,"Top 20 flagged providers · 1 total · $420,476 estimated exposure",output/cards/hypotheses/H0707.png,1,420475.52
H0708,H0708 — XGBoost semi-supervised novel finding #18,"Top 20 flagged providers · 1 total · $689,422 estimated exposure",output/cards/hypotheses/H0708.png,1,689422.1799999999
H0709,H0709 — XGBoost semi-supervised novel finding #19,"Top 20 flagged providers · 1 total · $271,742 estimated exposure",output/cards/hypotheses/H0709.png,1,271741.9099999999
H0710,H0710 — XGBoost semi-supervised novel finding #20,"Top 20 flagged providers · 1 total · $530,961 estimated exposure",output/cards/hypotheses/H0710.png,1,530961.3300000001
H0711,H0711 — XGBoost semi-supervised novel finding #21,"Top 20 flagged providers · 1 total · $299,483 estimated exposure",output/cards/hypotheses/H0711.png,1,299483.16000000015
H0712,H0712 — XGBoost semi-supervised novel finding #22,"Top 20 flagged providers · 1 total · $297,381 estimated exposure",output/cards/hypotheses/H0712.png,1,297381.39
H0713,H0713 — XGBoost semi-supervised novel finding #23,"Top 20 flagged providers · 1 total · $102,937 estimated exposure",output/cards/hypotheses/H0713.png,1,102937.06999999999
H0714,H0714 — XGBoost semi-supervised novel finding #24,"Top 20 flagged providers · 1 total · $228,227 estimated exposure",output/cards/hypotheses/H0714.png,1,228226.74999999997
H0715,H0715 — XGBoost semi-supervised novel finding #25,"Top 20 flagged providers · 1 total · $191,890 estimated exposure",output/cards/hypotheses/H0715.png,1,191890.0
H0716,H0716 — XGBoost semi-supervised novel finding #26,"Top 20 flagged providers · 1 total · $106,127 estimated exposure",output/cards/hypotheses/H0716.png,1,106127.35
H0717,H0717 — XGBoost semi-supervised novel finding #27,"Top 20 flagged providers · 1 total · $159,244 estimated exposure",output/cards/hypotheses/H0717.png,1,159244.31000000003
H0718,H0718 — XGBoost semi-supervised novel finding #28,"Top 20 flagged providers · 1 total · $480,749 estimated exposure",output/cards/hypotheses/H0718.png,1,480749.4999999998
H0719,H0719 — XGBoost semi-supervised novel finding #29,"Top 20 flagged providers · 1 total · $116,362 estimated exposure",output/cards/hypotheses/H0719.png,1,116362.18999999999
H0720,H0720 — XGBoost semi-supervised novel finding #30,"Top 20 flagged providers · 1 total · $182,052 estimated exposure",output/cards/hypotheses/H0720.png,1,182051.7299999999
H0721,H0721 — K-means distance outlier #1,"Top 20 flagged providers · 1 total · $63,344,679 estimated exposure",output/cards/hypotheses/H0721.png,1,63344678.84999999
H0722,H0722 — K-means distance outlier #2,"Top 20 flagged providers · 1 total · $49,980,145 estimated exposure",output/cards/hypotheses/H0722.png,1,49980144.75000001
H0723,H0723 — K-means distance outlier #3,"Top 20 flagged providers · 1 total · $38,374,116 estimated exposure",output/cards/hypotheses/H0723.png,1,38374116.09
H0724,H0724 — K-means distance outlier #4,"Top 20 flagged providers · 1 total · $63,056,936 estimated exposure",output/cards/hypotheses/H0724.png,1,63056935.57
H0725,H0725 — K-means distance outlier #5,"Top 20 flagged providers · 1 total · $60,562,674 estimated exposure",output/cards/hypotheses/H0725.png,1,60562673.779999994
H0726,H0726 — K-means distance outlier #6,"Top 20 flagged providers · 1 total · $51,513,578 estimated exposure",output/cards/hypotheses/H0726.png,1,51513577.65
H0727,H0727 — K-means distance outlier #7,"Top 20 flagged providers · 1 total · $122,479,055 estimated exposure",output/cards/hypotheses/H0727.png,1,122479054.91000001
H0728,H0728 — K-means distance outlier #8,"Top 20 flagged providers · 1 total · $118,019,668 estimated exposure",output/cards/hypotheses/H0728.png,1,118019667.75999995
H0729,H0729 — K-means distance outlier #9,"Top 20 flagged providers · 1 total · $113,894,602 estimated exposure",output/cards/hypotheses/H0729.png,1,113894601.6700001
H0730,H0730 — K-means distance outlier #10,"Top 20 flagged providers · 1 total · $275,000,143 estimated exposure",output/cards/hypotheses/H0730.png,1,275000143.3000002
H0731,H0731 — K-means distance outlier #11,"Top 20 flagged providers · 1 total · $274,715,744 estimated exposure",output/cards/hypotheses/H0731.png,1,274715743.7899999
H0732,H0732 — K-means distance outlier #12,"Top 20 flagged providers · 1 total · $253,416,240 estimated exposure",output/cards/hypotheses/H0732.png,1,253416240.26000002
H0733,H0733 — K-means distance outlier #13,"Top 20 flagged providers · 1 total · $503,987,184 estimated exposure",output/cards/hypotheses/H0733.png,1,503987183.9199999
H0734,H0734 — K-means distance outlier #14,"Top 20 flagged providers · 1 total · $477,736,242 estimated exposure",output/cards/hypotheses/H0734.png,1,477736242.0999992
H0735,H0735 — K-means distance outlier #15,"Top 20 flagged providers · 1 total · $465,361,804 estimated exposure",output/cards/hypotheses/H0735.png,1,465361804.0900002
H0736,H0736 — Local Outlier Factor anomaly #1,"Top 20 flagged providers · 1 total · $7,177,816,544 estimated exposure",output/cards/hypotheses/H0736.png,1,7177816544.459996
H0737,H0737 — Local Outlier Factor anomaly #2,"Top 20 flagged providers · 1 total · $6,778,483,867 estimated exposure",output/cards/hypotheses/H0737.png,1,6778483867.350006
H0738,H0738 — Local Outlier Factor anomaly #3,"Top 20 flagged providers · 1 total · $5,571,605,313 estimated exposure",output/cards/hypotheses/H0738.png,1,5571605313.000004
H0739,H0739 — Local Outlier Factor anomaly #4,"Top 20 flagged providers · 1 total · $3,025,874,967 estimated exposure",output/cards/hypotheses/H0739.png,1,3025874966.689999
H0740,H0740 — Local Outlier Factor anomaly #5,"Top 20 flagged providers · 1 total · $3,093,063,113 estimated exposure",output/cards/hypotheses/H0740.png,1,3093063112.899999
H0741,H0741 — Local Outlier Factor anomaly #6,"Top 20 flagged providers · 1 total · $2,683,634,592 estimated exposure",output/cards/hypotheses/H0741.png,1,2683634591.669998
H0742,H0742 — Local Outlier Factor anomaly #7,"Top 20 flagged providers · 1 total · $2,596,064,455 estimated exposure",output/cards/hypotheses/H0742.png,1,2596064454.9799943
H0743,H0743 — Local Outlier Factor anomaly #8,"Top 20 flagged providers · 1 total · $1,436,181,705 estimated exposure",output/cards/hypotheses/H0743.png,1,1436181704.9099998
H0744,H0744 — Local Outlier Factor anomaly #9,"Top 20 flagged providers · 1 total · $2,105,798,329 estimated exposure",output/cards/hypotheses/H0744.png,1,2105798329.4199998
H0745,H0745 — Local Outlier Factor anomaly #10,"Top 20 flagged providers · 1 total · $2,254,946,212 estimated exposure",output/cards/hypotheses/H0745.png,1,2254946211.6999993
H0746,H0746 — Local Outlier Factor anomaly #11,"Top 20 flagged providers · 1 total · $863,549,396 estimated exposure",output/cards/hypotheses/H0746.png,1,863549395.759999
H0747,H0747 — Local Outlier Factor anomaly #12,"Top 20 flagged providers · 1 total · $717,466,641 estimated exposure",output/cards/hypotheses/H0747.png,1,717466640.8200012
H0748,H0748 — Local Outlier Factor anomaly #13,"Top 20 flagged providers · 1 total · $668,499,554 estimated exposure",output/cards/hypotheses/H0748.png,1,668499553.8199998
H0749,H0749 — Local Outlier Factor anomaly #14,"Top 20 flagged providers · 1 total · $910,633,453 estimated exposure",output/cards/hypotheses/H0749.png,1,910633453.0600003
H0750,H0750 — Local Outlier Factor anomaly #15,"Top 20 flagged providers · 1 total · $1,042,893,317 estimated exposure",output/cards/hypotheses/H0750.png,1,1042893317.1100001
H0751,H0751 — Autoencoder reconstruction error anomaly #1 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0751.png,0,0.0
H0752,H0752 — Autoencoder reconstruction error anomaly #2 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0752.png,0,0.0
H0753,H0753 — Autoencoder reconstruction error anomaly #3 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0753.png,0,0.0
H0754,H0754 — Autoencoder reconstruction error anomaly #4 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0754.png,0,0.0
H0755,H0755 — Autoencoder reconstruction error anomaly #5 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0755.png,0,0.0
H0756,H0756 — Autoencoder reconstruction error anomaly #6 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0756.png,0,0.0
H0757,H0757 — Autoencoder reconstruction error anomaly #7 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0757.png,0,0.0
H0758,H0758 — Autoencoder reconstruction error anomaly #8 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0758.png,0,0.0
H0759,H0759 — Autoencoder reconstruction error anomaly #9 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0759.png,0,0.0
H0760,H0760 — Autoencoder reconstruction error anomaly #10 (overall),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0760.png,0,0.0
H0761,H0761 — Autoencoder reconstruction error anomaly #11 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0761.png,0,0.0
H0762,H0762 — Autoencoder reconstruction error anomaly #12 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0762.png,0,0.0
H0763,H0763 — Autoencoder reconstruction error anomaly #13 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0763.png,0,0.0
H0764,H0764 — Autoencoder reconstruction error anomaly #14 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0764.png,0,0.0
H0765,H0765 — Autoencoder reconstruction error anomaly #15 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0765.png,0,0.0
H0766,H0766 — Autoencoder reconstruction error anomaly #16 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0766.png,0,0.0
H0767,H0767 — Autoencoder reconstruction error anomaly #17 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0767.png,0,0.0
H0768,H0768 — Autoencoder reconstruction error anomaly #18 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0768.png,0,0.0
H0769,H0769 — Autoencoder reconstruction error anomaly #19 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0769.png,0,0.0
H0770,H0770 — Autoencoder reconstruction error anomaly #20 (home_health),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0770.png,0,0.0
H0771,H0771 — Autoencoder reconstruction error anomaly #21 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0771.png,0,0.0
H0772,H0772 — Autoencoder reconstruction error anomaly #22 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0772.png,0,0.0
H0773,H0773 — Autoencoder reconstruction error anomaly #23 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0773.png,0,0.0
H0774,H0774 — Autoencoder reconstruction error anomaly #24 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0774.png,0,0.0
H0775,H0775 — Autoencoder reconstruction error anomaly #25 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0775.png,0,0.0
H0776,H0776 — Autoencoder reconstruction error anomaly #26 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0776.png,0,0.0
H0777,H0777 — Autoencoder reconstruction error anomaly #27 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0777.png,0,0.0
H0778,H0778 — Autoencoder reconstruction error anomaly #28 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0778.png,0,0.0
H0779,H0779 — Autoencoder reconstruction error anomaly #29 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0779.png,0,0.0
H0780,H0780 — Autoencoder reconstruction error anomaly #30 (behavioral),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0780.png,0,0.0
H0781,H0781 — VAE anomaly #1 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0781.png,0,0.0
H0782,H0782 — VAE anomaly #2 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0782.png,0,0.0
H0783,H0783 — VAE anomaly #3 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0783.png,0,0.0
H0784,H0784 — VAE anomaly #4 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0784.png,0,0.0
H0785,H0785 — VAE anomaly #5 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0785.png,0,0.0
H0786,H0786 — VAE anomaly #6 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0786.png,0,0.0
H0787,H0787 — VAE anomaly #7 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0787.png,0,0.0
H0788,H0788 — VAE anomaly #8 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0788.png,0,0.0
H0789,H0789 — VAE anomaly #9 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0789.png,0,0.0
H0790,H0790 — VAE anomaly #10 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0790.png,0,0.0
H0791,H0791 — VAE anomaly #11 (not in autoencoder top),Top 20 flagged providers · 0 total · $0 estimated exposure,output/cards/hypotheses/H0791.png,0,0.0
