row_number,reason,raw_row
39699,servicing_npi,1417011263|A423525800|S5140|2022-07|149|4612|1441507.61
39961,billing_npi;servicing_npi,A632633100|A632633100|T1019|2018-11|591|16890|1434719.04
40010,billing_npi;servicing_npi,A632633100|A632633100|T1019|2018-09|610|16876|1433291.34
40215,servicing_npi,1447348172|A014968200|H2014|2019-06|282|5280|1428337.79
40501,servicing_npi,1134200942|A668967200|T2016|2018-03|147|4389|1421170.75
40517,servicing_npi,1447348172|A014968200|H2014|2019-05|284|5030|1420813.38
40549,servicing_npi,1447348172|M784450100|H2014|2020-01|261|6817|1419952.15
40677,servicing_npi,1316012263|A423525800|S5140|2022-07|140|4412|1417099.87
40695,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-10|4613|24679|1416781.39
40698,servicing_npi,1477628758|A423525800|T2016|2020-03|181|5687|1416694.37
40768,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-05|41|1175|1414968.60
40780,servicing_npi,1134200942|A668967200|T2016|2019-10|146|4339|1414683.49
40791,billing_npi;servicing_npi,A744938000|A705719900|T2028|2019-02|462|21487|1414415.25
40921,servicing_npi,1831264290|A423525800|S5140|2022-03|163|4968|1411393.55
40936,servicing_npi,1134200942|A668967200|T2016|2018-08|147|4355|1411049.54
40944,servicing_npi,1417011263|A423525800|S5140|2022-04|147|4317|1410810.71
40979,servicing_npi,1134200942|A668967200|T2016|2018-07|147|4313|1410071.70
41039,servicing_npi,1316012263|A423525800|S5140|2021-11|150|4752|1408678.81
41178,servicing_npi,1134200942|A668967200|T2016|2018-01|146|4356|1405569.11
41533,servicing_npi,1134200942|A668967200|T2016|2019-07|146|4247|1397520.02
41538,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-03|39|1077|1397385.20
41570,servicing_npi,1477628758|A423525800|T2016|2021-03|150|5008|1396772.38
41674,servicing_npi,1134200942|A668967200|T2016|2019-05|143|4327|1394842.27
41683,servicing_npi,1831264290|A423525800|S5140|2022-06|156|4646|1394604.57
41705,servicing_npi,1134200942|A668967200|T2016|2019-08|147|4278|1394133.97
41755,servicing_npi,1316012263|A423525800|S5140|2021-10|145|4856|1392777.89
41800,billing_npi;servicing_npi,A026672900|A026672900|T1016|2019-01|4715|24262|1391733.99
41840,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-01|44|1090|1390836.00
41863,servicing_npi,1831264290|A423525800|S5140|2021-10|169|5801|1390383.37
41948,servicing_npi,1134200942|A668967200|T2016|2019-09|147|4236|1388459.44
41984,billing_npi;servicing_npi,A976414300|A976414300|T2028|2018-02|510|20199|1387816.06
42034,billing_npi;servicing_npi,A014098800|A105422800|T2028|2019-02|460|24903|1386913.49
42043,servicing_npi,1417011263|A423525800|S5140|2022-03|151|4665|1386662.39
42058,servicing_npi,1134200942|A668967200|T2016|2018-06|146|4216|1386396.20
42078,servicing_npi,1477628758|A423525800|T2016|2020-01|180|6154|1386125.31
42128,servicing_npi,1104991066|A423525800|S5140|2021-05|165|5750|1384922.35
42139,billing_npi;servicing_npi,A026672900|A026672900|T1016|2019-05|4791|23983|1384501.99
42202,servicing_npi,1134200942|A668967200|T2016|2018-10|146|4276|1383135.98
42215,servicing_npi,1134200942|A668967200|T2016|2018-04|148|4297|1382833.74
42223,servicing_npi,1447348172|A014968200|H2014|2019-02|268|4543|1382590.33
42249,servicing_npi,1972678266|A423525800|S5140|2021-07|163|5407|1382108.75
42271,billing_npi;servicing_npi,A632633100|A632633100|T1019|2018-02|622|16483|1381744.60
42348,servicing_npi,1134200942|A668967200|T2016|2018-12|143|4273|1379752.96
42354,servicing_npi,1316012263|A423525800|S5140|2022-02|148|4784|1379595.35
42565,servicing_npi,1134200942|A668967200|T2016|2020-01|142|4252|1374469.83
42638,servicing_npi,1043385420|A423525800|S5140|2021-07|152|5938|1372944.20
42689,servicing_npi,1134200942|A668967200|T2016|2019-12|142|4223|1371958.32
42725,servicing_npi,1831264290|A423525800|S5140|2022-04|160|4974|1371222.70
42799,servicing_npi,1134200942|A668967200|T2016|2019-03|143|4240|1369658.90
42866,servicing_npi,1376844332|586611|S0215|2019-12|756|9110|1368173.43
42950,servicing_npi,1134200942|A668967200|T2016|2018-09|146|4222|1366365.83
43104,servicing_npi,1477628758|A423525800|S5140|2021-06|142|5253|1363235.38
43115,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-03|135|4132|1362868.82
43211,servicing_npi,1972678266|A423525800|T2016|2020-10|172|7552|1360756.11
43247,servicing_npi,1831264290|A423525800|S5140|2022-01|164|7572|1360020.19
43293,servicing_npi,1134200942|A668967200|T2016|2019-01|143|4222|1359140.68
43301,servicing_npi,1447348172|M784450100|H2014|2020-02|263|7107|1358970.06
43357,servicing_npi,1134200942|A668967200|T2016|2019-06|145|4141|1357610.35
43367,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-08|4495|23300|1357223.98
43521,billing_npi;servicing_npi,A026672900|A026672900|T1016|2019-04|4711|23515|1353748.66
43658,servicing_npi,1477628758|A423525800|T2016|2019-12|181|6456|1350842.37
43754,servicing_npi,1598830895|A423525800|S5140|2022-01|146|6692|1348616.39
43762,servicing_npi,1831264290|A423525800|S5140|2021-12|167|5271|1348392.67
44048,servicing_npi,1447348172|A014968200|H2014|2019-07|278|5244|1342081.86
44058,servicing_npi,1306912282|A423525800|S5140|2021-04|165|4842|1341839.19
44108,servicing_npi,1306912282|A423525800|T2016|2020-04|149|4480|1340847.69
44138,servicing_npi,1992216766|A423525800|S5140|2021-08|179|5448|1340389.34
44207,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-01|129|3972|1339037.92
44236,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-05|39|1064|1338262.10
44305,servicing_npi,1598830895|A423525800|S5140|2022-03|142|6292|1336854.85
44310,servicing_npi,1134200942|A668967200|S5140|2021-06|110|3238|1336791.28
44424,servicing_npi,1477628758|A423525800|S5140|2022-08|248|3615|1334445.69
44487,servicing_npi,1992216766|A423525800|S5140|2021-09|188|8005|1333076.51
44509,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-12|125|3935|1332639.57
44630,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-05|4462|23208|1330171.92
44637,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-04|45|1033|1330051.80
44665,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-05|126|3891|1329534.27
44692,servicing_npi,1306912282|A423525800|T2016|2020-12|152|4577|1329067.92
44724,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-08|93|2939|1328585.50
44730,servicing_npi,1134200942|A668967200|T2016|2019-04|144|4122|1328452.35
44760,servicing_npi,1477628758|A423525800|T2016|2021-02|159|4578|1327981.55
44763,billing_npi;servicing_npi,A784457500|A784457500|T2028|2019-03|427|18817|1327972.22
44775,servicing_npi,1306912282|A423525800|T2016|2020-10|153|4620|1327794.54
44787,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-03|128|3889|1327617.32
44808,servicing_npi,1316012263|A423525800|S5140|2021-08|139|6434|1327172.77
44836,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-10|126|3918|1326603.54
44843,servicing_npi,1306912282|A423525800|T2016|2020-09|154|4454|1326510.68
44902,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-01|126|914|1325505.87
44910,servicing_npi,1598830895|A423525800|S5140|2022-05|137|4563|1325357.92
44965,servicing_npi,1598830895|A423525800|S5140|2022-04|139|4271|1324216.22
45102,servicing_npi,1598830895|A423525800|S5140|2022-06|137|4211|1321264.31
45220,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-04|135|4152|1319230.75
45229,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-05|98|3626|1318997.18
45280,servicing_npi,1134200942|A668967200|T2016|2020-02|144|4026|1317899.40
45314,servicing_npi,1972678266|A423525800|T2016|2020-12|170|5546|1317154.33
45390,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-05|131|4070|1315627.10
45421,servicing_npi,1134200942|A668967200|T2016|2021-02|123|3312|1314944.12
45466,servicing_npi,1316012263|A423525800|S5140|2021-09|141|4198|1313913.65
45605,servicing_npi,1831264290|A423525800|S5140|2021-08|161|5493|1310843.12
45689,servicing_npi,1134200942|A668967200|T2016|2018-11|144|4053|1309239.39
45733,servicing_npi,1598830895|A423525800|S5140|2021-12|146|4626|1308461.56
45778,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-08|125|3856|1307524.67
45942,billing_npi;servicing_npi,A026672900|A026672900|T1016|2019-07|4677|23149|1304696.89
45971,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-07|41|1045|1303840.12
45984,servicing_npi,1306912282|A423525800|T2016|2020-05|149|4991|1303532.84
46349,servicing_npi,1831264290|A423525800|S5140|2022-07|149|4313|1296493.81
46379,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-04|99|3014|1295621.73
46444,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-06|40|1023|1294548.70
46463,servicing_npi,1972678266|A423525800|T2016|2020-11|171|5565|1294227.31
46553,servicing_npi,1831264290|A423525800|S5140|2021-11|169|5287|1292569.93
46588,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-04|127|3837|1291915.71
46679,servicing_npi,1831264290|A423525800|S5140|2021-09|165|5064|1290103.23
46704,billing_npi;servicing_npi,A542640100|A542640100|T2028|2019-01|427|20990|1289651.24
46776,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-07|124|3954|1288227.46
46809,servicing_npi,1134200942|A668967200|T2016|2018-02|147|3987|1287741.51
46821,servicing_npi,1972678266|A423525800|S5140|2021-06|153|5003|1287508.06
46856,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-06|130|4000|1286971.09
46860,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-03|96|3056|1286932.60
46890,servicing_npi,1972678266|A423525800|T2016|2020-08|166|5518|1286404.56
47079,servicing_npi,1134200942|A668967200|T2016|2019-11|142|3925|1282814.60
47130,servicing_npi,1598830895|A423525800|S5140|2021-10|140|5190|1281591.43
47142,servicing_npi,1477628758|A423525800|T2016|2020-02|179|5284|1281391.53
47162,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-06|124|3714|1280929.64
47169,servicing_npi,1447348172|M784450100|H2014|2019-12|268|6434|1280786.58
47207,servicing_npi,1306912282|A423525800|T2016|2020-07|150|4784|1280013.65
47341,servicing_npi,1154496008|A423525800|S5140|2022-05|142|6298|1277798.37
47360,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-06|4465|22439|1277505.00
47431,servicing_npi,1306912282|A423525800|T2016|2020-11|151|4400|1276324.46
47522,servicing_npi,1316012263|A423525800|S5140|2021-07|132|4421|1274988.58
47523,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-08|130|3904|1274986.70
47607,servicing_npi,1134200942|A668967200|T2016|2021-03|109|3222|1273266.43
47641,servicing_npi,1831264290|A423525800|S5140|2022-02|163|4779|1272672.00
47680,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-07|40|1115|1271814.60
47689,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-06|98|3104|1271582.69
47731,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-09|129|3802|1270599.10
47819,servicing_npi,1104991066|A423525800|S5140|2021-04|151|4980|1268949.59
48029,servicing_npi,1306912282|A423525800|T2016|2020-06|151|4380|1265340.33
48168,billing_npi;servicing_npi,A944716400|A944716400|S5140|2019-07|94|3043|1262779.78
48455,billing_npi;servicing_npi,A585488000|A585488000|T2016|2019-07|128|3884|1258332.92
48493,billing_npi;servicing_npi,A976414300|A976414300|T2028|2019-01|403|17772|1257704.29
48529,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-04|4437|21914|1257031.76
48619,servicing_npi,1598830895|A423525800|S5140|2022-07|136|4227|1255425.79
48748,servicing_npi,1477628758|A423525800|T2016|2019-10|176|5833|1252927.33
48875,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-04|39|952|1250791.25
48883,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-01|4352|5069|1250725.70
48996,servicing_npi,1306912282|A423525800|T2016|2020-08|151|4756|1249204.10
49068,servicing_npi,1477628758|A423525800|T2016|2019-11|180|5901|1247997.95
49158,billing_npi;servicing_npi,A585488000|A585488000|T2016|2018-11|127|3629|1246490.67
49161,servicing_npi,1417011263|A423525800|S5140|2022-01|142|6393|1246360.63
49402,servicing_npi,1598830895|A423525800|S5140|2021-11|139|4580|1242544.68
49411,servicing_npi,1134200942|A668967200|S5140|2021-05|99|3038|1242437.38
49533,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-07|4456|21327|1240549.58
49543,servicing_npi,1154496008|A423525800|S5140|2022-04|142|4278|1240410.35
49599,billing_npi;servicing_npi,A026672900|A026672900|T1016|2019-02|4591|21414|1239569.72
49624,servicing_npi,1417011263|A423525800|S5140|2022-02|150|4382|1239136.47
49639,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-03|37|935|1238862.55
49685,servicing_npi,1598830895|A423525800|S5140|2021-08|135|4176|1237886.81
49860,servicing_npi,1134200942|A668967200|T2016|2019-02|143|3860|1235086.64
49904,billing_npi;servicing_npi,A026672900|A026672900|T1016|2018-11|4579|31759|1234456.42
49934,servicing_npi,1417011263|A423525800|S5140|2021-12|145|4625|1234067.90
50127,servicing_npi,1972678266|A423525800|T2016|2020-09|164|5102|1230809.37
50179,billing_npi;servicing_npi,A248521400|A248521400|S9125|2019-06|42|1055|1230014.00
50273,servicing_npi,1992216766|A423525800|S5140|2021-07|174|5214|1228459.33
50317,servicing_npi,1477628758|A423525800|T2016|2021-04|137|4157|1227763.12
50575,servicing_npi,1154496008|A423525800|S5140|2022-03|142|4285|1223627.43
