hcpcs_code,claim_month,total_paid,total_claims,total_beneficiaries
H2018,2022-08,6545910.619999999,19205,2959
S5100,2020-05,6542683.090000001,77973,10948
D0220,2019-12,6540990.840000002,652568,611695
V2020,2018-06,6539075.209999999,424051,404852
D0220,2018-06,6538829.229999997,711154,663679
T2048,2018-08,6536244.050000001,11245,968
41899,2020-06,6531309.95,8367,7536
D0274,2024-12,6524685.400000003,259098,255466
97155,2019-04,6518284.85,46296,9130
T1025,2021-09,6517656.76,43449,3321
S5105,2019-05,6512531.670000001,81399,10854
99394,2019-01,6492272.929999998,114688,104535
T2048,2018-02,6486348.069999999,11842,992
81420,2020-09,6483382.73,26762,24420
S9083,2019-09,6477064.220000001,64233,58762
97112,2020-06,6475072.949999999,277931,70161
90792,2018-09,6472514.209999999,63682,56314
D1351,2020-03,6469641.089999998,281843,79066
H2020,2018-10,6460876.95,48593,8381
D0272,2018-12,6454349.61,429352,414183
36415,2020-04,6453460.83,1183798,907000
S9485,2020-04,6447729.64,22524,9863
T2022,2024-12,6445222.48,30537,29882
T2048,2019-06,6443872.3,8721,862
97112,2018-08,6437270.700000001,272400,81335
S9122,2018-12,6436991.27,75618,4819
T1025,2020-08,6432892.4,43370,3062
71045,2018-09,6426820.609999997,966235,735562
J9271,2020-02,6423798.74,1740,1179
H0011,2018-10,6423719.31,18483,4645
S9123,2024-12,6411151.590000001,14573,4063
H2020,2018-01,6399631.420000001,55452,6200
71045,2018-10,6392344.09,999776,759783
H2020,2019-02,6388350.479999999,58471,9318
71045,2018-04,6388008.810000003,996758,750009
H0011,2018-11,6382142.909999999,18358,4467
H0011,2018-08,6381674.959999999,18610,4523
97112,2018-05,6381602.510000003,270477,82416
S9083,2018-02,6377814.059999999,77088,70773
S5105,2019-03,6377785.36,76179,10963
90792,2018-12,6373849.7,59505,52278
71045,2018-08,6362242.859999999,994228,753501
D0230,2018-12,6354308.6499999985,1096519,499313
H2018,2023-02,6353315.680000002,17110,2886
S9083,2020-06,6351617.44,62138,54751
71046,2021-02,6341472.620000001,429055,391816
A0120,2020-08,6333509.850000001,261074,60603
T2048,2018-10,6320395.3,11270,1022
V2020,2020-03,6315046.719999998,369561,347231
H2018,2022-11,6311745.670000001,19490,2892
T2048,2018-07,6307920.22,11274,933
97535,2018-01,6299930.57,165178,39013
97112,2018-11,6296028.94,258840,80821
B4161,2024-12,6288620.23,14330,11968
90460,2020-04,6285617.480000001,265174,220223
T1041,2020-03,6283697.83,8595,8571
H0010,2018-08,6278222.640000001,20469,4188
A0431,2021-02,6264847.04,3902,3527
D0220,2018-11,6260500.839999998,642733,602689
81420,2020-06,6249739.840000001,25286,23143
T2048,2018-12,6247054.32,10053,907
H0011,2018-09,6246219.529999999,17680,4405
T1041,2020-01,6241755.209999999,8396,8369
A0431,2019-01,6240240.0,4177,3526
S5105,2019-04,6236945.960000001,76174,10780
D1208,2024-12,6234982.699999998,356579,351971
87635,2024-07,6230936.089999999,196271,157307
H0010,2018-09,6223850.830000001,19655,3935
H2018,2022-12,6223293.170000001,20087,2855
71045,2018-11,6221279.289999997,958283,728431
T1041,2020-02,6219809.36,8476,8447
G2067,2020-05,6212877.24,47269,15147
43239,2020-05,6205230.369999999,28679,25954
S9083,2018-12,6203981.78,71441,65200
71046,2020-11,6190295.749999999,441512,400670
A0431,2020-03,6183200.9799999995,4188,3567
S9122,2018-08,6159454.860000001,66125,4108
71046,2020-09,6153094.679999999,437155,392565
99394,2019-02,6141762.590000001,105417,95511
T2048,2018-11,6125454.01,10124,948
H0011,2018-12,6123353.57,17988,4394
A0431,2020-04,6119298.629999999,3822,3293
A9276,2018-10,6103108.54,16251,14314
T4527,2024-12,6101944.979999998,66448,65161
99394,2019-12,6089419.759999999,105090,94118
D1208,2020-03,6088507.739999998,427914,412880
D0220,2018-09,6075470.24,626289,589120
S9083,2019-05,6073538.500000001,62802,56744
71045,2018-06,6070541.8500000015,948289,716050
H0032,2024-12,6067483.910000001,41934,24503
S9122,2018-09,6054444.379999999,63248,4003
T2012,2024-12,6054089.990000002,32601,3185
71045,2018-07,6041305.590000002,975743,736773
97155,2019-03,6036628.47,44852,8668
A0431,2018-11,6025833.19,4061,3539
T1025,2018-04,6022188.21,50022,3186
71046,2020-07,6019906.52,423838,377819
71046,2020-08,6018042.289999997,419468,375610
81420,2020-07,6011796.580000001,24771,22597
92508,2021-08,5997238.78,522646,254795
71046,2020-12,5980840.379999998,431481,389828
A0431,2024-11,5978894.829999999,2319,2249
A0431,2018-12,5962747.389999999,4055,3550
D0330,2018-12,5954213.480000001,163013,152590
D7140,2024-12,5950872.7,75979,36053
97535,2018-02,5949196.43,159585,37359
A9276,2018-11,5945574.96,16447,14177
A0120,2020-06,5942065.170000002,272578,55704
D2391,2020-03,5900682.069999999,100869,59698
S5105,2020-05,5891850.709999999,146355,15266
J9271,2019-11,5885732.32,1284,849
H2035,2024-12,5876271.61,37381,6073
97112,2018-07,5873633.38,244355,75233
J9271,2019-10,5869608.05,1415,850
S9083,2018-10,5862245.299999999,66670,60407
H2012,2024-12,5855508.64,34741,6561
77067,2020-03,5854112.970000002,102473,98302
T1025,2020-04,5848683.130000002,26703,1873
87635,2020-04,5826556.27,160782,143645
T1025,2018-03,5812848.92,45031,3250
92014,2024-12,5804808.529999999,85012,81518
97112,2018-12,5784914.93,229795,73317
81420,2020-08,5766277.89,24202,22159
D1110,2020-05,5763754.990000001,142440,136636
T2048,2019-02,5758921.819999999,9177,910
D0220,2024-12,5756271.629999999,508857,494154
S5100,2020-04,5753952.6899999995,63142,10127
H0010,2018-07,5740411.4799999995,18317,3896
90460,2024-12,5738356.0200000005,279020,204185
A9276,2018-08,5727015.740000001,15231,13471
S5105,2019-01,5717298.97,67950,8764
G9005,2019-08,5711458.789999999,92798,65313
S9083,2019-08,5688043.15,57909,52798
H2020,2018-07,5676542.469999999,56796,9588
97112,2018-06,5659015.289999998,236200,75391
T2012,2021-08,5644721.12,32326,1591
99394,2018-05,5642601.08,102890,94198
H2020,2018-08,5625772.569999999,49811,9452
H0011,2018-07,5623651.210000002,17684,4296
S9083,2018-03,5617238.89,69513,63351
S5105,2019-02,5614897.9799999995,66223,9258
T1041,2018-05,5608600.07,6836,6836
H0046,2024-12,5602761.25,44004,12895
81420,2020-05,5577983.7299999995,22477,20550
T2013,2024-12,5577330.5200000005,32408,3778
S9083,2018-11,5554952.1,64031,58161
D0220,2018-12,5540684.37,577157,539769
D0999,2024-12,5533338.970000001,28296,24990
97112,2018-04,5513185.430000002,255586,80219
H2020,2018-11,5510428.54,41168,7500
71046,2020-06,5510317.55,384130,348448
S9083,2018-05,5499708.029999999,65345,58570
T1041,2018-04,5495770.350000001,6617,6617
A9276,2018-07,5487072.609999999,14493,12786
T2003,2020-05,5486114.379999999,280703,38499
74176,2020-04,5479281.010000001,48988,44330
97155,2019-02,5475409.709999999,46189,8636
T1041,2018-08,5469221.28,6646,6646
81420,2020-04,5460645.380000001,22072,20136
T1041,2018-09,5459069.2700000005,6449,6449
97112,2018-03,5443560.16,253840,78364
81420,2020-01,5402069.59,23640,20747
S9083,2024-12,5388585.010000001,46529,44684
D2392,2020-05,5380665.75,69249,37519
97112,2018-09,5377544.899999999,227858,73100
T1041,2019-10,5367171.97,7124,7124
S9083,2020-05,5353587.660000001,51718,45759
S9083,2018-09,5338975.929999999,62137,56736
99394,2018-04,5336754.089999999,98648,88773
97155,2020-04,5332371.4,46576,7851
H2035,2018-08,5326185.25,82764,8798
92508,2023-06,5315387.16,288169,137838
92508,2022-06,5299172.699999999,261634,116406
G2067,2020-04,5298634.699999999,40468,13980
H0010,2018-06,5283044.5600000005,15869,3408
A9276,2018-09,5277582.27,13989,12522
81420,2020-03,5268966.42,22265,20079
T1041,2018-07,5255345.78,6279,6279
H0011,2018-06,5254626.28,15816,3925
H2011,2024-12,5248784.55,11858,6670
97155,2019-01,5221309.25,48738,8647
H2020,2018-09,5215794.9399999995,40976,7861
87635,2024-06,5201729.729999998,160750,127077
H0011,2018-05,5188964.61,15737,3922
S5105,2020-04,5162586.05,121676,12865
H2020,2019-01,5158076.7,44768,7574
T1041,2019-11,5148807.970000001,6920,6919
A9276,2018-06,5135107.649999999,13676,12113
T1041,2019-12,5127056.139999999,6776,6776
S9083,2018-08,5113884.6,60264,52855
H0011,2018-03,5091422.399999999,17202,3889
T2026,2024-12,5082565.23,33327,2679
S9083,2019-07,5082386.62,51722,46608
99394,2018-03,5079503.850000001,96410,86819
D0272,2024-12,5053638.99,287597,283241
H0010,2018-04,5043029.45,16301,3330
D0330,2024-12,5034196.999999999,116631,114006
S9083,2018-04,5027268.08,61532,54790
S9083,2019-06,5018930.44,51129,46218
41899,2020-03,5013249.16,6449,5848
T1041,2018-06,4999953.859999999,6210,6209
T2003,2020-04,4988407.63,273643,35084
A0431,2018-02,4983846.210000001,3621,3155
H0011,2018-04,4963609.47,15119,3700
97112,2020-05,4947095.0,203388,46755
T1041,2019-07,4946183.91,6161,6161
97112,2018-01,4940831.1899999995,223958,67125
A9276,2018-04,4932755.84,13042,11312
A0431,2019-02,4928886.319999999,3431,2951
A9276,2018-05,4906662.83,13503,11779
G0467,2024-11,4891367.1099999985,86578,72986
T1025,2018-01,4886526.390000001,38337,3108
D0150,2020-05,4850695.449999998,113017,107402
A9276,2018-03,4845086.74,13059,10937
H0010,2024-12,4840658.460000001,9042,1924
T2012,2021-07,4835599.829999999,27510,1171
T1025,2018-02,4828585.850000001,36705,3036
S9122,2018-07,4822397.2700000005,61167,3876
T4535,2024-12,4814156.95,118573,116517
H0010,2018-03,4813403.170000001,14370,3186
H2020,2018-12,4803273.92,38215,7270
H0010,2018-05,4801787.199999999,16109,3351
S5100,2024-12,4783182.29,54001,6163
H0011,2018-01,4757639.4799999995,16526,3693
D0330,2020-03,4751194.400000001,133360,125322
97112,2018-02,4751158.949999999,223049,70623
D0274,2020-03,4749507.790000003,228963,219566
H0010,2018-01,4725971.3,14969,3247
T1041,2019-09,4719354.8500000015,5942,5942
80053,2024-12,4705737.4700000025,601256,551265
S9083,2018-06,4704690.51,54828,47783
81420,2020-02,4699259.859999999,21287,19001
D0220,2020-03,4688226.269999998,466474,436442
81420,2024-12,4681590.070000001,11727,11473
A0130,2024-12,4668265.6,131596,25224
S5105,2018-03,4657726.9399999995,55194,6285
87491,2024-12,4640697.65,223398,212380
D1206,2020-05,4586727.67,265540,256282
99394,2020-03,4584753.449999999,74826,68431
S5105,2018-01,4579137.069999999,55103,6217
A0120,2020-05,4563880.090000001,238913,45413
D0230,2020-03,4526232.599999998,777643,360172
H0039,2024-12,4525098.93,28255,6232
D7210,2024-12,4524350.7,36350,15063
T1041,2019-04,4520854.54,5974,5905
99393,2024-12,4515327.379999999,66781,63920
G0480,2024-12,4513231.339999999,84197,68453
S9122,2018-06,4505903.48,59576,3855
S9083,2018-07,4502727.16,52160,46172
T1041,2019-01,4499768.85,6054,5964
S9122,2018-05,4491581.490000001,65517,4026
S5105,2018-07,4453903.96,52331,8020
D0272,2020-03,4435742.059999999,289950,281111
90853,2024-12,4431782.7,86416,36405
T1002,2024-12,4412511.760000001,46032,21446
81420,2019-10,4411422.7299999995,19849,17723
H2035,2018-07,4410833.11,76178,8559
99394,2018-02,4397698.33,85569,77124
T1041,2019-08,4380123.560000001,5689,5688
99394,2018-12,4370063.149999999,74448,67587
99394,2018-01,4356178.61,86334,77465
T1041,2019-05,4355536.410000001,5761,5761
D7210,2020-04,4338932.77,42163,19707
H0011,2018-02,4292148.86,14251,3303
A0120,2020-04,4280629.88,241363,41707
T1041,2018-01,4279883.489999999,6053,6053
J9271,2019-09,4265518.090000001,1151,782
87591,2024-12,4259769.2299999995,222006,210795
T1041,2019-02,4259482.47,5590,5589
A9276,2018-02,4247241.45,11122,9561
96361,2024-12,4237939.250000001,25665,23084
H0011,2024-12,4227087.37,11394,2415
T1041,2019-03,4222731.55,5753,5662
T1041,2018-03,4211942.92,5918,5918
S5105,2018-02,4203889.720000001,51226,6167
99394,2020-05,4199315.720000001,60795,56053
H0035,2024-12,4188013.8000000003,28816,4915
S9122,2018-03,4180473.93,63394,3868
A9276,2018-01,4166805.01,11763,9683
71046,2024-12,4163431.5400000005,218632,213503
G0483,2024-12,4159866.9800000004,28360,18757
S9122,2018-04,4139810.52,62806,3929
H0010,2018-02,4138500.670000001,12204,2874
S5105,2018-11,4132914.2499999995,47042,6833
H2010,2023-08,4129068.95,201296,37472
90791,2024-12,4119256.46,25029,23472
T1041,2019-06,4118537.37,5408,5408
71046,2020-05,4118479.4599999995,293066,260766
T1041,2018-02,4110263.9200000004,5765,5765
S9122,2018-01,4106147.6199999987,60237,3883
81420,2019-12,4081523.2800000003,18061,16188
H2010,2024-01,4080755.21,192260,33465
T1041,2018-11,4062704.9799999995,5445,5445
T1502,2024-12,4062263.659999999,82554,14350
97140,2020-05,4059124.2999999993,190075,56760
T2030,2018-12,4045571.32,3771,3232
T1041,2018-10,4028326.07,5486,5486
S5105,2018-10,4007774.06,45349,6578
81420,2019-08,3995806.09,18168,16022
S5105,2018-06,3969008.19,46743,7427
H2035,2018-09,3947662.0499999993,66550,8168
81420,2019-07,3944164.6799999997,18106,16120
V2020,2020-05,3943871.460000001,217735,207420
H2035,2018-01,3933360.9199999995,78103,8931
H2010,2024-03,3929493.17,187628,32850
92004,2020-05,3928067.2499999995,59400,55503
81420,2019-05,3896013.610000001,17876,15796
92508,2021-06,3891772.980000001,249983,119490
H2018,2024-11,3887815.2700000005,13704,2196
81420,2019-04,3886115.3899999997,17342,15481
99232,2024-12,3877726.7199999997,76032,29799
H2010,2023-10,3876698.28,190847,36186
S9083,2020-04,3874977.5999999996,39468,33149
81420,2019-09,3867650.8200000003,17171,15501
H2010,2024-08,3867492.36,189842,31049
H2010,2024-02,3855384.7500000005,180125,32930
H0034,2024-11,3845255.3499999996,52654,32855
J9271,2019-08,3824037.9400000004,1110,676
81420,2019-11,3812669.48,16719,14911
99211,2024-12,3811762.73,66665,52558
H2010,2024-04,3803017.64,184491,31528
H2010,2023-07,3792695.040000001,190678,35659
81420,2019-03,3774646.61,15865,14360
S5136,2024-12,3761511.0200000005,18760,1659
70450,2024-12,3751049.0,40494,39103
H2010,2024-05,3731076.9999999995,182040,31246
92508,2018-06,3726413.06,225101,110132
H2010,2023-11,3725571.1800000006,181422,34725
S9122,2018-02,3723751.4399999995,54746,3782
92004,2024-12,3708104.26,45751,44272
H2035,2018-03,3695763.94,73979,8211
92508,2024-12,3687933.8000000003,226294,94062
H2010,2023-09,3687179.2100000004,186973,35978
81420,2019-06,3669428.2400000007,16483,14545
H2035,2018-05,3666258.96,75799,8565
V2020,2024-12,3644852.8100000005,149963,141514
T1041,2018-12,3640473.12,4947,4947
H0023,2024-12,3631575.47,35761,12925
J9271,2019-07,3624509.62,1038,627
H2035,2018-02,3619073.0100000007,71120,8650
H2035,2018-06,3616026.0700000003,70548,8192
B4035,2024-12,3614666.1599999997,25349,17095
S5105,2018-08,3610027.6,43273,5511
99393,2020-04,3601737.39,54607,50646
81420,2019-01,3573038.02,15535,13987
H2010,2024-09,3554444.5799999996,178385,29998
H2010,2023-12,3545344.5100000002,194633,31804
88305,2020-04,3544592.4700000007,91843,77567
S5105,2018-05,3517295.0300000003,41631,5726
D0220,2020-05,3484985.9700000007,330365,307130
90847,2024-12,3460251.8400000003,30463,16780
S5105,2018-12,3453383.61,39629,5912
H2035,2018-04,3426694.26,72489,8398
G0378,2024-12,3402345.64,12751,9299
81420,2019-02,3396623.93,14584,13249
G9005,2019-07,3327744.84,84693,56389
H2010,2024-07,3326528.4,178085,28792
99199,2019-09,3325504.99,48017,22727
81420,2018-10,3321310.9699999997,13282,11867
S0215,2024-12,3291379.03,165578,30188
A0428,2024-12,3277660.12,17692,12295
71046,2020-04,3277125.5100000002,237407,209640
D0330,2020-05,3248701.8000000007,88036,82339
J9271,2019-05,3224370.6400000006,1003,587
H2010,2024-06,3218627.7600000007,165011,28608
97140,2020-04,3211826.43,135342,38310
W1793,2022-02,3207077.6100000003,18810,2033
G0300,2024-12,3204113.330000001,21999,4299
T2023,2024-12,3194561.9200000004,14015,13892
85025,2024-12,3180810.729999999,707063,639142
D0999,2020-05,3179310.0,21743,16482
D1208,2020-05,3177081.7600000007,247344,238510
S0280,2024-12,3141054.6,18952,16873
S5105,2018-09,3124144.4699999997,36014,6169
81420,2018-08,3112284.5800000005,13746,12026
T2030,2024-12,3107638.14,2022,1988
93306,2024-12,3087679.62,21018,20278
97112,2024-12,3084009.1999999993,95017,43532
90792,2024-12,3068506.16,16684,15519
D7140,2020-04,3059851.45,54539,29015
J9271,2019-01,3052720.04,861,507
J9271,2019-04,3033466.5900000003,894,538
S5105,2018-04,3023948.38,35814,5072
J9271,2019-06,3023793.52,887,584
H0043,2024-12,2993228.5100000002,25407,5520
81420,2018-11,2988275.8099999996,11672,10467
41899,2020-05,2970047.8000000003,4010,3621
92508,2019-06,2965843.71,196962,100779
T2020,2024-12,2952129.4499999993,28039,3484
D0272,2020-05,2924862.8200000003,189232,183557
99199,2020-01,2902022.7600000002,51084,20195
81420,2018-12,2893645.8899999997,11641,10552
81420,2018-05,2891093.7100000004,12052,10754
99233,2024-12,2885498.02,37460,15209
99199,2019-10,2866682.4699999997,44812,15036
T1041,2024-12,2852338.0700000008,2552,2551
H2013,2024-11,2846527.94,4157,306
81420,2018-07,2790401.2600000002,11858,10728
99199,2020-02,2786982.5700000003,47596,18847
77067,2020-05,2779309.3200000003,49520,47507
G0299,2024-12,2773171.5900000003,28213,10365
81420,2018-06,2759146.8,11328,10220
J9271,2019-03,2754033.37,747,493
92508,2024-06,2751921.5200000005,170477,92610
96374,2024-12,2716145.2399999998,65478,61371
81420,2018-04,2715536.0300000003,11794,10429
81420,2018-09,2701407.9100000006,11506,10062
81420,2018-03,2683706.43,11801,10422
G9005,2019-06,2664027.9499999997,78568,53057
D1351,2020-05,2661510.86,122093,33008
99199,2019-03,2602712.3099999996,38901,14793
87635,2020-03,2601678.48,66897,61831
77067,2024-12,2596010.1499999994,40474,38882
99199,2019-04,2584390.41,38885,13903
99199,2019-12,2570665.83,40990,17563
G9005,2019-04,2569726.4399999995,82359,53571
G9005,2019-05,2567356.9200000004,82834,54363
99199,2019-08,2564693.1100000003,41176,13988
S9485,2024-12,2563783.0900000003,4392,2789
A9276,2024-12,2562291.79,6919,6190
99199,2019-11,2540855.1700000004,41841,16172
G9005,2019-03,2491602.5900000003,79154,50449
99199,2019-07,2485932.3699999996,40442,13026
92508,2020-05,2484037.1299999994,191554,65611
H0005,2024-12,2477656.2199999997,49049,16430
87635,2024-12,2456116.81,69718,67169
D0230,2020-05,2444992.459999999,439367,203351
G9005,2019-02,2407518.7,76740,48726
G9005,2019-01,2404230.7899999996,82447,48915
H2010,2024-10,2402156.69,74252,21101
81420,2018-01,2395554.5100000002,11485,10220
T2012,2020-04,2391430.88,13298,447
D0274,2020-05,2379082.5100000002,113527,109386
88305,2024-12,2365645.29,41837,36372
99199,2019-05,2352785.8099999996,37629,11660
D2391,2020-05,2341963.87,39123,22343
99199,2019-06,2261722.9699999997,34979,11447
81420,2018-02,2254354.87,10389,9277
T2012,2020-03,2234902.53,12705,500
99199,2018-10,2209719.64,36177,11938
J9271,2019-02,2206443.9200000004,655,416
H0031,2024-12,2200550.42,18681,15344
T2012,2020-05,2137999.14,12491,518
43239,2024-12,2135976.14,5751,5659
99199,2019-02,2098489.6599999997,33440,12734
36415,2024-12,2093710.8599999996,571834,525056
99199,2019-01,2089044.0900000005,33522,13162
99394,2024-12,2059563.23,31278,29880
S5145,2024-12,2055786.84,9358,790
T2012,2018-10,2045567.94,12411,415
T2012,2018-12,2044218.8900000001,12362,412
71045,2024-12,2041860.9800000002,197214,171279
96365,2024-12,2032666.9300000002,17236,14565
